,Message ID,timestamp,content,reactions,share,photos,videos,call_duration,audio_files
66,857,2025-01-09 14:09:14,damn hot harry*,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736435883}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736432434}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736432565}]",,,,,
67,902,2025-01-09 21:51:47,15,,,,,,
68,922,2025-01-10 11:22:18,16,,,,,,
69,939,2025-01-10 15:59:37,you have to put in the #,,,,,,
70,940,2025-01-10 15:59:46,#believeher,,,,,,
71,951,2025-01-10 16:29:01,everyone send your numbers in hexadecimal format from now on please,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736526851}]",,,,,
72,956,2025-01-10 16:45:53,your poor socks,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736530243}]",,,,,
73,957,2025-01-10 16:48:47,11,,,,,,
74,962,2025-01-10 17:14:48,ever?,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736530453}]",,,,,
75,1046,2025-01-10 23:56:02,I shat so hard it bounced off the bowl and shot back in,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736554035}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736553526}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736553680}]",,,,,
76,1047,2025-01-10 23:56:10,thats why I cant count it,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736553527}]",,,,,
77,1050,2025-01-11 00:01:00,-1,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736553670}]",,,,,
78,1054,2025-01-11 00:13:54,internal combustion?,,,,,,
79,1066,2025-01-11 09:21:48,18,,,,,,
80,1128,2025-01-12 12:25:26,19,,,,,,
81,1139,2025-01-12 14:51:17,The suns got to Katie she's gone delusional,,,,,,
82,1140,2025-01-12 14:51:33,katie youre in Australia silly,"[{'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1736699148}]",,,,,
83,1158,2025-01-12 16:16:02,Institute for Faecal Incontinence?,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736698657}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736699304}]",,,,,
84,1159,2025-01-12 16:16:12,I think theyd accept you right away,,,,,,
85,1162,2025-01-12 16:23:43,you've been accepted ð,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736699938}]",,,,,
86,1165,2025-01-12 16:24:46,for our sake lets hope youre scared shitless,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736699936}]",,,,,
87,1187,2025-01-12 19:18:41,20,,,,,,
88,1188,2025-01-12 19:19:16,"me realising that last fart was a poop, but in reverse",,,,,,
89,1223,2025-01-13 12:06:02,21,,,,,,
90,1226,2025-01-13 13:01:58,someone had to do it,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736774454}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736773425}]",,,,,
91,1232,2025-01-13 14:00:26,I poo mayo half the time,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736782735}]",,,,,
92,1267,2025-01-14 00:47:25,poop mcgoop,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736843381}]",,,,,
93,1280,2025-01-14 11:41:33,22,,,,,,
94,1281,2025-01-14 11:42:05,I've been eating so much food and these are the results im getting .... pathetic,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736855542}]",,,,,
95,1282,2025-01-14 12:20:24,23,,,,,,
96,1283,2025-01-14 12:20:27,thats more like it,"[{'reaction': 'â\x9d¤ï¸\x8f', 'actor': 'Conan', 'timestamp': 1736857235}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736857787}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736857241}]",,,,,
97,1322,2025-01-15 09:20:28,24,,,,,,
98,1325,2025-01-15 10:55:39,25,,,,,,
99,1326,2025-01-15 11:39:18,...26,,,,,,
100,1328,2025-01-15 11:39:46,a poo,,,,,,
101,1352,2025-01-16 11:04:20,27,,,,,,
102,1370,2025-01-16 15:46:24,28,,,,,,
103,1389,2025-01-16 23:41:32,cant believe youd get my hopes up like that,,,,,,
104,1390,2025-01-16 23:41:45,or she wanted people to see her feet,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737070917}]",,,,,
105,1412,2025-01-17 10:00:00,I will win,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737110314}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737108555}]",,,,,
106,1414,2025-01-17 10:01:42,Jumbo shit,,,,,,
107,1415,2025-01-17 10:01:56,29,,,,,,
108,1430,2025-01-17 12:17:18,dont let niamh see this video,"[{'reaction': 'ð\x9f\x98¡', 'actor': ""Niamh O'Neill"", 'timestamp': 1737117898}]",,,,,
109,1450,2025-01-17 13:44:52,shame about your socks,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737130929}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737121553}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737125206}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737239474}]",,,,,
110,1464,2025-01-17 23:35:12,30,,,,,,
111,1475,2025-01-18 09:40:26,31,,,,,,
112,1476,2025-01-18 09:40:39,I shit for allah,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737199675}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737198862}]",,,,,
113,1484,2025-01-18 11:14:20,no bath toys no problem,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737198867}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737201044}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737198915}]",,,,,
114,1485,2025-01-18 11:14:28,just make your own,,,,,,
115,1505,2025-01-18 22:04:26,32,,,,,,
116,1507,2025-01-18 22:05:53,in the sheets,,,,,,
117,1509,2025-01-18 22:07:53,but then how are you going to know they should be cleaned?,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737238092}]",,,,,
118,1532,2025-01-19 10:49:21,33,,,,,,
119,1569,2025-01-20 10:56:54,34,,,,,,
120,1578,2025-01-20 11:39:58,connors on track to double his last year score,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737379417}]",,,,,
121,1584,2025-01-20 11:52:05,ah nice to see my friends have joined me at the top,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737382271}]",,,,,
122,1676,2025-01-21 12:09:14,35,,,,,,
123,1677,2025-01-21 12:09:16,and 36,,,,,,
124,1678,2025-01-21 12:09:26,I woke up to shit and fell asleep again,"[{'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737461382}]",,,,,
125,1690,2025-01-21 16:15:45,the office is full and I need to fart really bad but I know it's going to be loud,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737481863}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737478342}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737478565}]",,,,,
126,1704,2025-01-22 02:07:55,37,,,,,,
127,1734,2025-01-22 10:50:12,better to cum in the sink than sink in the cum,"[{'reaction': 'ð\x9f¤¨', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737543618}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737544469}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737543836}]",,,,,
128,1735,2025-01-22 10:50:22,(following the shipyard theme),,,,,,
129,1738,2025-01-22 13:36:33,38,,,,,,
130,1776,2025-01-23 10:57:17,yes it was me,,,,,,
131,1782,2025-01-23 12:39:25,39,,,,,,
132,1818,2025-01-24 00:51:12,I ran out of coffee,,,,,,
133,1820,2025-01-24 03:30:38,40,,,,,,
134,1821,2025-01-24 03:30:49,storms scared the shit out of me,,,,,,
135,1822,2025-01-24 03:31:05,theres no water in my toilet,,,,,,
136,1824,2025-01-24 03:47:14,Australia probably,,,,,,
137,1825,2025-01-24 03:48:28,my neighbours roof tiles just flew down the road,,,,,,
138,1827,2025-01-24 03:48:57,I live in Galway now,,,,,,
139,1829,2025-01-24 03:49:16,your house is just peachy,,,,,,
140,1830,2025-01-24 03:49:20,probably,,,,,,
141,1832,2025-01-24 03:49:36,we have an actual hurricane now,,,,,,
142,1833,2025-01-24 03:50:12,well it got your stinkyness away from us,,,,,,
143,1835,2025-01-24 03:51:18,yeah your BUTT ODOUR,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Georgia-Rae'}]",,,,,
144,1889,2025-01-25 11:47:13,41,,,,,,
145,1904,2025-01-25 12:08:55,thats only my first today,,,,,,
146,1905,2025-01-25 12:09:12,I didnt even shit yesterday you guys are just not pulling your weight,,,,,,
147,1916,2025-01-25 14:23:02,I threw a sprig of thorns with your name enscribed in it into a well,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1737814987}]",,,,,
148,1918,2025-01-25 14:24:44,hate fucking wizards sounds like a good time,"[{'reaction': 'â\x9d¤ï¸\x8f', 'actor': 'Conan', 'timestamp': 1737815102}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
149,1931,2025-01-25 19:01:39,42,,,,,,
150,1932,2025-01-25 19:01:41,life poo,,,,,,
151,1953,2025-01-26 09:24:12,thats a throwback,,,,,,
152,1957,2025-01-26 11:07:40,43,,,,,,
153,1959,2025-01-26 11:08:53,peristalsis,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Sherlock', 'timestamp': 1737889884}]",,,,,
154,1963,2025-01-26 11:46:10,well actually that is indicative of well functioning bum not disease,,,,,,
155,1966,2025-01-26 13:00:02,44,,,,,,
156,1967,2025-01-26 13:00:26,for-ty-four ð,,,,,,
157,1981,2025-01-26 15:56:22,be! careðful!,,,,,,
158,1989,2025-01-26 18:53:20,brim full of asha on the,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1737926408}]",,,,,
159,1990,2025-01-26 18:53:21,45,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1737926409}]",,,,,
160,2008,2025-01-27 10:03:33,46,,,,,,
161,2009,2025-01-27 10:04:06,us,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737973497}]",,,,,
162,2022,2025-01-27 13:44:08,47,,,,,,
163,2036,2025-01-28 07:30:44,poop in the gym,,,,,,
164,2039,2025-01-28 07:34:57,no i aint opening that,,,,,,
165,2040,2025-01-28 07:35:04,nvm curiosity won,,,,,,
166,2061,2025-01-28 11:24:33,48,,,,,,
167,2097,2025-01-28 17:28:57,I need to up my shit game*,,,,,,
168,2098,2025-01-28 17:29:50,that's insane,,,,,,
169,2099,2025-01-28 17:29:58,what changed conor?,,,,,,
170,2104,2025-01-28 19:10:23,maybe hes going to the gym,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1738091445}]",,,,,
171,2125,2025-01-29 17:05:52,49 and 50,,,,,,
172,2129,2025-01-29 17:24:26,amd???,,,,,,
173,2145,2025-01-29 18:25:09,gay,,,,,,
174,2160,2025-01-29 21:37:22,51,,,,,,
175,2174,2025-01-30 11:08:00,52,,,,,,
176,2186,2025-01-30 16:32:34,53,,,,,,
177,2205,2025-01-31 10:02:28,54,,,,,,
178,2223,2025-01-31 18:35:21,55,,,,,,
179,2229,2025-01-31 20:55:34,but the toilet is the most enjoyable place in the world,,,,,,
180,2234,2025-01-31 21:08:54,TRUST IS WITH THE T,,,,,,
181,2235,2025-01-31 21:09:19,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/466448170_546582854941016_1851065239394381068_n_851035483745108.jpg', 'creation_timestamp': 1738357758}]",,,
182,2248,2025-02-01 00:04:00,poop,,,,,,
183,2343,2025-02-01 11:36:55,56,,,,,,
184,2357,2025-02-01 13:12:40,some people just can't handle enlightenment,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1738415633}]",,,,,
185,2363,2025-02-01 13:51:58,i wanna do 56 so badly but ive no toilet,,,,,,
186,2364,2025-02-01 13:52:18,this is unfair,,,,,,
187,2365,2025-02-01 13:52:30,conan has toilet privilege,,,,,,
188,2379,2025-02-01 17:20:12,56,,,,,,
189,2388,2025-02-01 22:50:52,,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1738487693}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/474264290_1196854205122603_7551042275702063906_n_651498673972821.jpg', 'creation_timestamp': 1738450251}]",,,
190,2389,2025-02-01 22:50:56,the duality of man,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1738487696}]",,,,,
191,2396,2025-02-02 12:48:00,57,,,,,,
192,2411,2025-02-02 18:04:58,58,,,,,,
193,2436,2025-02-03 09:47:02,59,,,,,,
194,2445,2025-02-03 12:19:49,60,,,,,,
195,2446,2025-02-03 12:26:52,you know those movies that are so long they really should have been split into two,,,,,,
196,2447,2025-02-03 12:26:56,thats this poo,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
197,2452,2025-02-03 14:18:14,I've been lying in bed knowing there's another shit inbound,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
198,2456,2025-02-03 16:48:45,61,,,,,,
199,2457,2025-02-03 16:52:27,im a poop machine gun,,,,,,
200,2459,2025-02-03 18:28:58,62,,,,,,
201,2460,2025-02-03 18:29:11,i feel so sick,,,,,,
202,2508,2025-02-04 18:05:06,63,,,,,,
203,2517,2025-02-05 10:03:58,64,,,,,,
204,2529,2025-02-05 12:53:15,"every time I see ""sent a photo"" in this chat I open it with cautious optimism","[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
205,2534,2025-02-05 14:06:54,65,,,,,,
206,2535,2025-02-05 14:07:07,wtf is a Snoc,,,,,,
207,2571,2025-02-06 10:43:20,66,,,,,,
208,2576,2025-02-06 10:44:01,visual of my ass right now,,,,,,
209,2578,2025-02-06 10:44:12,"nice save with ""should""","[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
210,2580,2025-02-06 10:45:14,if I stay this stressed all year I'd get there no problem,,,,,,
211,2600,2025-02-06 15:17:13,67,,,,,,
212,2630,2025-02-07 11:48:26,"not a hernia, hemerrhoid",,,,,,
213,2634,2025-02-07 12:41:10,you take that back,,,,,,
214,2636,2025-02-07 12:49:29,did anyone say anything?,,,,,,
215,2641,2025-02-07 12:58:38,did anyone say anything?,,,,,,
216,2646,2025-02-07 13:11:31,stephen_allenxp liked a message,,,,,,
217,2648,2025-02-07 13:20:30,the shit dude,,,,,,
218,2652,2025-02-07 15:07:44,stephen_allenxp liked a message,,,,,,
219,2653,2025-02-07 15:08:08,my mouth is less a literal thing more of an ideology,,,,,,
220,2654,2025-02-07 15:08:20,68,,,,,,
221,2655,2025-02-07 15:08:25,irritate,,,,,,
222,2669,2025-02-08 00:05:24,69,,,,,,
223,2670,2025-02-08 00:05:26,nice,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
224,2671,2025-02-08 00:26:11,that one devastated me and im still feeling the repercussions,,,,,,
225,2673,2025-02-08 00:51:50,very evil,,,,,,
226,2677,2025-02-08 11:48:11,insta is more fucked than usual today,,,,,,
227,2678,2025-02-08 11:48:21,,"[{'reaction': 'ð\x9f\x98®', 'actor': 'shane'}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/475947705_1813178819510285_8268120543321044908_n_1813178816176952.jpg', 'creation_timestamp': 1739015299}]",,,
228,2679,2025-02-08 11:48:23,that being said,,,,,,
229,2680,2025-02-08 11:48:25,70,,,,,,
230,2688,2025-02-08 12:20:53,did anyone say anything?,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
231,2707,2025-02-08 14:09:33,71,,,,,,
232,2711,2025-02-08 15:09:23,73,,,,,,
233,2712,2025-02-08 15:09:35,turns out I was the one shitting and pissing the whole time,"[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
234,2714,2025-02-08 15:14:34,Beamish,,,,,,
235,2717,2025-02-08 16:43:26,cant wait to see it!,"[{'reaction': 'â\x9d¤', 'actor': 'Katie Long'}]",,,,,
236,2731,2025-02-09 11:05:45,poor sharks been through a lot,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}]",,,,,
237,2732,2025-02-09 11:06:04,wife took all the egg sacks in the divorce,,,,,,
238,2733,2025-02-09 11:06:18,and his best friend got hunted for shark fun soup,,,,,,
239,2745,2025-02-09 14:56:21,73,,,,,,
240,2746,2025-02-09 14:56:24,thanks conor,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]",,,,,
241,2748,2025-02-09 15:00:05,Gotta shit before a shower so you stay clean for longer,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
242,2750,2025-02-09 15:02:12,no explicitly do the opposite of that,,,,,,
243,2767,2025-02-09 23:28:40,supershit,,,,,,
244,2791,2025-02-10 12:00:36,you come to a shit chat to brag about benching?,,,,,,
245,2792,2025-02-10 12:00:56,get your numbers up and maybe you can talk,,,,,,
246,2793,2025-02-10 12:00:57,74,,,,,,
247,2807,2025-02-10 12:03:50,popeyes hillbilly cousin,,,,,,
248,2818,2025-02-10 12:05:52,didnt you make a big loss from your crypto days,,,,,,
249,2822,2025-02-10 12:06:18,poor dan,,,,,,
250,2823,2025-02-10 12:06:22,down down dan,,,,,,
251,2826,2025-02-10 12:06:38,must sell,,,,,,
252,2835,2025-02-10 13:40:37,75,,,,,,
253,2839,2025-02-10 14:20:52,Stephen sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DE3rU2ZNsBg/?id=3546493780372144224_68017043234', 'share_text': 'Iâ\x80\x99m disappointed in myself bc I found this in my photos', 'original_content_owner': 'butteredmangoes'}",,,,
254,2840,2025-02-10 14:21:04,be careful of the quiet kid,,,,,,
255,2841,2025-02-10 14:21:47,he just might be the next shitter supreme,,,,,,
256,2852,2025-02-10 18:51:31,76,,,,,,
257,2879,2025-02-11 16:28:18,77,,,,,,
258,2886,2025-02-11 18:38:17,78,,,,,,
259,2887,2025-02-11 18:38:20,sorry what was that,,,,,,
260,2888,2025-02-11 18:38:27,you're so far away I couldnt hear you,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
261,2890,2025-02-11 18:43:39,I believe you,,,,,,
262,2925,2025-02-12 15:25:51,79,,,,,,
263,2949,2025-02-13 12:43:47,cant wait to get a custom me skin,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}]",,,,,
264,2952,2025-02-13 13:12:55,im sure harry has plenty,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}]",,,,,
265,2953,2025-02-13 13:12:58,he keeps a shrine,,,,,,
266,2965,2025-02-14 00:14:24,80,,,,,,
267,2970,2025-02-14 10:19:33,81,,,,,,
268,2971,2025-02-14 10:20:16,"Happy valentines everyone, I have a challenge you see ive snuck a gold ring into one of your poos. Whoever finds the ring gets to pretend im their boyfriend for 81 minutes","[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,
269,3010,2025-02-14 15:20:03,I remember seeing this one,,,,,,
